# Kepler-7 b — Kepler short cadence, PDCSAP, SAP_QUALITY==0
# KIC 5780885; files 2009291181958 2009322144938 2009350160919 2010019161129 2010049094358 2010078100744 2010111051353 2010140023957
# fold: P=4.88548917 d, t0=134.2760790 BKJD (archive); window +-7.84 h
# baseline: straight line per transit fitted outside +-3.53 h, divided out
# transits used 44, dropped 5; baseline half-disagreement RMS 10.6 ppm
# columns: dt_days_from_mid,flux_normalised,err_normalised,epoch
# epoch is kept so the fold can be RE-CENTRED downstream: the archive
# ephemeris left a 136 ppm mirror asymmetry, three times the measured
# out-of-transit scatter, and a mis-centred fold is a systematic that looks
# exactly like a limb-darkening residual.
-0.31967977,0.99950226,4.780688e-4,50
-0.31966221,1.00149271,4.708549e-4,65
-0.31960911,1.00010838,4.758407e-4,57
-0.31960490,1.00016821,4.706318e-4,72
-0.31956926,1.00023523,4.697810e-4,67
-0.31950534,0.99992956,4.804438e-4,42
-0.31950125,1.00038568,4.804545e-4,41
-0.31949655,0.99959345,4.812076e-4,43
-0.31948694,1.00026689,4.807091e-4,40
-0.31948107,0.99980869,4.730234e-4,74
-0.31947422,0.99970167,4.998690e-4,44
-0.31946325,1.00073806,5.025725e-4,39
-0.31945352,1.00055319,4.708254e-4,69
-0.31944408,1.00010251,4.911635e-4,45
-0.31943488,0.99969179,4.797598e-4,38
-0.31943314,0.99932478,4.794357e-4,55
-0.31941496,0.99970760,4.763001e-4,62
-0.31940201,1.00110218,4.777171e-4,60
-0.31939741,0.99990500,4.850231e-4,37
-0.31939060,0.99990721,4.774257e-4,46
-0.31936851,1.00031551,4.746963e-4,52
-0.31935595,0.99909926,4.804774e-4,64
-0.31935579,0.99978416,4.776599e-4,36
-0.31932957,0.99958254,4.775296e-4,58
-0.31932027,0.99941328,4.749657e-4,47
-0.31931134,1.00096950,4.776590e-4,35
-0.31926586,0.99973233,4.807433e-4,34
-0.31923185,1.00014972,4.782511e-4,48
-0.31922121,0.99980654,4.803635e-4,33
-0.31920099,1.00009226,4.721193e-4,73
-0.31918982,1.00034797,4.777110e-4,56
-0.31918303,1.00014310,4.792998e-4,53
-0.31917300,1.00025189,4.711786e-4,68
-0.31912493,1.00067078,4.772412e-4,49
-0.31908433,0.99958953,4.710872e-4,75
-0.31908185,1.00029903,4.818067e-4,29
-0.31907486,0.99939337,4.739805e-4,61
-0.31906448,1.00047920,4.792881e-4,28
-0.31905963,1.00040636,4.868222e-4,26
-0.31905676,1.00111225,4.851353e-4,27
-0.31903325,1.00001590,4.759019e-4,59
-0.31899858,1.00080300,4.783419e-4,50
-0.31898108,0.99956025,4.704515e-4,65
-0.31892799,1.00051999,4.759376e-4,57
-0.31892367,0.99938495,4.705263e-4,72
-0.31888813,0.99992074,4.697680e-4,67
-0.31882417,1.00025154,4.804175e-4,42
-0.31882008,0.99928539,4.803647e-4,41
-0.31881548,1.00033337,4.812914e-4,43
-0.31880576,1.00092319,4.808867e-4,40
-0.31879994,0.99991556,4.730156e-4,74
-0.31879314,0.99993618,4.999991e-4,44
-0.31878208,1.00053137,5.024001e-4,39
-0.31877229,1.00022763,4.707933e-4,69
-0.31876290,1.00033403,4.912023e-4,45
-0.31875372,0.99936540,4.797301e-4,38
-0.31875203,0.99883556,4.793349e-4,55
-0.31873383,0.99961703,4.762872e-4,62
-0.31872089,1.00048753,4.775739e-4,60
-0.31871624,0.99970998,4.848674e-4,37
-0.31868731,1.00103165,4.748045e-4,52
-0.31867483,0.99984272,4.806286e-4,64
-0.31867463,0.99986642,4.776995e-4,36
-0.31864846,1.00037483,4.776810e-4,58
-0.31863918,1.00014398,4.751025e-4,47
-0.31863018,0.99945501,4.773430e-4,35
-0.31859766,1.00103769,4.698882e-4,66
-0.31858479,0.99944938,4.806994e-4,34
-0.31855076,0.99912719,4.780460e-4,48
-0.31854004,0.99964172,4.802820e-4,33
-0.31851986,1.00005664,4.721231e-4,73
-0.31850861,0.99977632,4.775916e-4,56
-0.31850182,1.00051396,4.793882e-4,53
-0.31849187,1.00049961,4.712354e-4,68
-0.31845941,0.99982563,4.837055e-4,31
-0.31844384,1.00046119,4.771906e-4,49
-0.31840320,1.00030456,4.712696e-4,75
-0.31840068,1.00019079,4.817643e-4,29
-0.31839364,0.99927265,4.739135e-4,61
-0.31838331,0.99943009,4.791215e-4,28
-0.31837856,0.99990271,4.866811e-4,26
-0.31837569,1.00010188,4.849164e-4,27
-0.31835223,1.00023311,4.759116e-4,59
-0.31831749,1.00032430,4.782565e-4,50
-0.31830006,0.99961547,4.704479e-4,65
-0.31824688,0.99967448,4.758148e-4,57
-0.31824254,1.00114378,4.708968e-4,72
-0.31820701,0.99961472,4.697757e-4,67
-0.31813900,1.00004548,4.805949e-4,41
-0.31813440,0.99982352,4.815703e-4,43
-0.31812469,1.00014169,4.807887e-4,40
-0.31811891,0.99951524,4.729460e-4,74
-0.31811196,1.00044477,5.001448e-4,44
-0.31810100,1.00077005,5.022882e-4,39
-0.31809136,1.00058563,4.708643e-4,69
-0.31807265,1.00014848,4.798898e-4,38
-0.31807083,0.99972355,4.795236e-4,55
-0.31805271,1.00053656,4.764227e-4,62
-0.31803988,0.99964608,4.773570e-4,60
-0.31803527,0.99989013,4.848222e-4,37
-0.31802853,1.00009483,4.774338e-4,46
-0.31800621,0.99959345,4.745310e-4,52
-0.31799370,1.00022434,4.806943e-4,64
-0.31799356,1.00034466,4.777750e-4,36
-0.31796734,0.99919282,4.774331e-4,58
